"","X","tree_id","division","family","genus","species","latitude","longitude","stem_diameter_cm","height_m","crown_radius_m","height_outlier","crown_radius_outlier","reference_id","count","pft"
"18726",223353,"T_223353","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.872,-7.272,13,9,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18727",223355,"T_223355","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.888,-7.124,13,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18728",223356,"T_223356","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.906,-7.146,13,14.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18729",223641,"T_223641","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.181,-4.526,13,11,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18730",223646,"T_223646","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.278,-4.614,13,14,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18731",223650,"T_223650","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.389,-2.938,13,12.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18732",223652,"T_223652","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.418,-5.767,13,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18733",223655,"T_223655","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.486,-3.581,13,11,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18734",223657,"T_223657","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.592,-8.046,13,14.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18735",223658,"T_223658","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.626,-7.872,13,14.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18736",223682,"T_223682","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.266,-6.215,13.1,9.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18737",223689,"T_223689","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.55,-6.906,13.1,9.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18738",223693,"T_223693","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.665,-6.767,13.1,13,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18739",223695,"T_223695","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.715,-7.072,13.1,13.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18740",223709,"T_223709","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",38.019,-6.916,13.1,18,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18741",223788,"T_223788","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",39.577,-7.452,13.1,14.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18742",224045,"T_224045","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.082,-8.589,13.1,16.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18743",224063,"T_224063","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.145,-8.492,13.1,19,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18744",224084,"T_224084","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.225,-8.346,13.1,13.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18745",224102,"T_224102","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.317,-8.709,13.1,11.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18746",224115,"T_224115","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.379,-8.417,13.1,7,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18747",224140,"T_224140","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.524,-8.623,13.1,16.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18748",224172,"T_224172","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.82,-8.462,13.1,12.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18749",224221,"T_224221","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.279,-8.433,13.1,14.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18750",224222,"T_224222","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.287,-3.814,13.1,15.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18751",224223,"T_224223","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.296,-3.801,13.1,12,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18752",224232,"T_224232","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.35,-3.79,13.1,18,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18753",224233,"T_224233","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.362,-2.951,13.1,13,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18754",224234,"T_224234","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.364,-4.222,13.1,7,0.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18755",224239,"T_224239","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.427,-7.098,13.1,10,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18756",224241,"T_224241","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.453,-5.83,13.1,10.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18757",224242,"T_224242","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.467,-5.621,13.1,12,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18758",224243,"T_224243","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.549,-6.054,13.1,13,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18759",224244,"T_224244","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.578,-5.886,13.1,16,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18760",224245,"T_224245","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.62,-8.12,13.1,12.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18761",224246,"T_224246","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.636,-7.885,13.1,13,2,"N","N",35,182,"tall_sclerophyll_resprout"
"18762",224247,"T_224247","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.646,-8.021,13.1,18,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18763",224249,"T_224249","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.7,-8.045,13.1,15,2,"N","N",35,182,"tall_sclerophyll_resprout"
"18764",224299,"T_224299","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.539,-7.325,13.2,12.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18765",224300,"T_224300","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.58,-7.075,13.2,11,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18766",224301,"T_224301","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.585,-7.358,13.2,11,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18767",224306,"T_224306","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.628,-7.244,13.2,9.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18768",224308,"T_224308","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.635,-6.212,13.2,9,2.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18769",224310,"T_224310","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.639,-6.813,13.2,13.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18770",224311,"T_224311","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.64,-6.405,13.2,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18771",224321,"T_224321","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.809,-6.774,13.2,9.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18772",224327,"T_224327","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.846,-6.829,13.2,13,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18773",224423,"T_224423","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",38.841,-7.007,13.2,11.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18774",224958,"T_224958","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.308,-8.806,13.2,14.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18775",224987,"T_224987","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.37,-8.43,13.2,12,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18776",225006,"T_225006","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.415,-8.429,13.2,12.5,0.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18777",225093,"T_225093","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.93,-9.062,13.2,9.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18778",225116,"T_225116","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.083,-9.111,13.2,12.5,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18779",225142,"T_225142","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.189,-8.299,13.2,12.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18780",225146,"T_225146","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.2,-8.828,13.2,15.5,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18781",225156,"T_225156","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.239,-4.133,13.2,12.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18782",225160,"T_225160","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.255,-4.318,13.2,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18783",225162,"T_225162","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.275,-4.195,13.2,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18784",225163,"T_225163","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.281,-3.173,13.2,14.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18785",225170,"T_225170","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.334,-3.345,13.2,14,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18786",225171,"T_225171","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.358,-7.285,13.2,11,2,"N","N",35,182,"tall_sclerophyll_resprout"
"18787",225174,"T_225174","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.364,-4.296,13.2,14,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18788",225176,"T_225176","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.406,-3.531,13.2,15.5,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18789",225177,"T_225177","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.406,-3.543,13.2,15.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18790",225180,"T_225180","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.471,-7.047,13.2,13.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18791",225182,"T_225182","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.512,-7.343,13.2,13,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18792",225186,"T_225186","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.653,-7.822,13.2,12,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18793",225205,"T_225205","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.193,-6.612,13.3,12,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18794",225214,"T_225214","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.454,-6.581,13.3,19,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18795",225216,"T_225216","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.501,-6.659,13.3,13,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18796",225217,"T_225217","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.503,-6.76,13.3,11.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18797",225218,"T_225218","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.505,-6.907,13.3,14.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18798",225226,"T_225226","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.734,-5.803,13.3,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18799",225233,"T_225233","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.826,-6.273,13.3,12.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18800",225236,"T_225236","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.842,-7.114,13.3,11,0.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18801",225705,"T_225705","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.857,-8.56,13.3,13.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18802",225739,"T_225739","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.098,-8.288,13.3,13.5,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18803",225753,"T_225753","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.23,-4.133,13.3,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18804",225755,"T_225755","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.238,-4.269,13.3,10,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18805",225757,"T_225757","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.271,-4.479,13.3,12.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18806",225762,"T_225762","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.352,-4.468,13.3,12,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18807",225763,"T_225763","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.358,-4.691,13.3,9.5,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18808",225764,"T_225764","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.36,-3.568,13.3,18,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18809",225765,"T_225765","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.369,-4.592,13.3,13.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18810",225766,"T_225766","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.371,-3.272,13.3,18.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18811",225767,"T_225767","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.372,-4.308,13.3,11.5,1.5,"N","N",35,182,"tall_sclerophyll_resprout"
"18812",225768,"T_225768","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.425,-2.852,13.3,10.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18813",225770,"T_225770","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.456,-6.318,13.3,12.5,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18814",225771,"T_225771","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.46,-3.519,13.3,12,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18815",225772,"T_225772","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.467,-6.404,13.3,11,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18816",225774,"T_225774","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.504,-8.295,13.3,14.5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18817",225777,"T_225777","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.608,-7.873,13.3,17,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18818",225806,"T_225806","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.75,-6.98,13.4,13,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18819",225810,"T_225810","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.812,-6.444,13.4,12,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18820",225814,"T_225814","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",37.93,-6.952,13.4,11,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18821",225922,"T_225922","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",40.035,-5.649,13.4,5,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18822",226212,"T_226212","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.434,-8.721,13.4,18,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18823",226214,"T_226214","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.452,-8.672,13.4,18,1.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18824",226257,"T_226257","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.884,-8.511,13.4,17,1.25,"N","N",35,182,"tall_sclerophyll_resprout"
"18825",226266,"T_226266","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.947,-8.718,13.4,13,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18826",226272,"T_226272","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",42.983,-8.583,13.4,11,1,"N","N",35,182,"tall_sclerophyll_resprout"
"18827",226291,"T_226291","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.155,-9.05,13.4,16,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
"18828",226299,"T_226299","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus globulus",43.236,-4.441,13.4,16,0.75,"N","N",35,182,"tall_sclerophyll_resprout"
